lon,lat,UMONAT,UKATEGORIE,cluster
13.50830363,52.55007687999999,10,2,-1
13.32380143,52.58738792999999,11,3,-1
13.51182803,52.55065032,10,3,-1
13.45582152,52.47380071999999,11,3,-1
13.35411019,52.54168196999999,10,3,-1
13.3385488,52.53026198999999,11,3,-1
13.26633684,52.45199047,11,3,-1
13.48509138,52.49596801999999,11,3,-1
13.43466805,52.47260589,11,2,-1
13.3501086,52.414295169999995,10,3,-1
13.124799170000001,52.42825753999998,10,3,-1
13.41016975,52.51754814000001,10,3,-1
13.4403622,52.48990712999999,10,3,-1
13.28624956,52.49772045999999,10,3,-1
13.411975060000001,52.52817524,11,2,-1
13.36053154,52.59680995,10,3,-1
13.37065005,52.55906021,11,3,-1
13.42104211,52.50980290999999,11,3,-1
13.44238844,52.46576828999999,10,3,-1
13.42069821,52.46888503,10,3,-1
13.24163029,52.54337406999999,11,3,-1
13.62374866,52.52190103,11,3,-1
13.39130208,52.53621992,10,3,-1
13.38677104,52.54345054000001,11,3,-1
13.301066,52.52806897000001,10,3,-1
13.36384461,52.54830015,11,3,-1
13.35628351,52.54320751,11,3,-1
13.47945155,52.516197070000004,10,3,-1
13.43734543,52.51081186999999,11,3,-1
13.40172322,52.56868647,10,3,-1
13.41760087,52.51334903,10,3,-1
13.42876759,52.58174554,10,3,-1
13.32306717,52.49067982999998,11,3,-1
13.5504115,52.42915252000001,11,3,-1
13.1436323,52.45535062,10,3,-1
13.17194199,52.55013197,11,3,-1
13.473633360000001,52.60995417,11,3,-1
13.30532563,52.46564862000001,11,3,-1
13.25007242,52.42123493999999,10,3,-1
13.45113562,52.47355068,11,3,-1
13.39099336,52.544852299999995,10,3,-1
13.54991445,52.43626560999999,10,2,-1
13.46066018,52.5638208,10,3,-1
13.413236800000002,52.54767620999999,11,3,-1
13.45769721,52.512801329999995,10,3,2
13.36668252,52.557292159999996,11,3,-1
13.55502377,52.432533109999994,10,3,-1
13.41515451,52.52083594,10,3,-1
13.33965441,52.44776801999999,11,2,-1
13.430418490000001,52.499214399999985,11,3,-1
13.50775348,52.54504033999999,11,2,-1
13.38662062,52.505373,10,3,-1
13.32874848,52.45417061,11,2,-1
13.27574038,52.59750841999999,10,2,-1
13.33910891,52.49231657,10,3,-1
13.34140687,52.52057781999999,11,3,-1
13.593311040000001,52.4501155,10,3,-1
13.53653258,52.459935089999995,10,3,-1
13.42875718,52.57800945999999,11,2,-1
13.39133514,52.56344871000001,11,3,-1
13.32043979,52.48546949,10,3,-1
13.6085282,52.54299402000001,10,3,-1
13.33351806,52.52784404999999,11,3,-1
13.40975334,52.53589281000001,10,2,-1
13.41672193,52.547045809999986,11,3,-1
13.32169626,52.488223530000006,11,3,-1
13.37258938,52.487898969999996,11,3,-1
13.43624528,52.46745943,11,3,-1
13.513462830000002,52.464596750000005,11,3,-1
13.35163281,52.57806933,10,3,-1
13.29949078,52.51975876000001,10,2,-1
13.38996617,52.50944457,11,3,-1
13.19461744,52.53180132999999,10,2,-1
13.57873063,52.45787365,11,3,-1
13.35300578,52.559516079999995,11,3,-1
13.15526165,52.551361199999995,10,3,-1
13.51392078,52.46288497999999,11,3,-1
13.43954933,52.53562013999999,10,3,-1
13.4291599,52.47145189,10,3,-1
13.249679800000001,52.515575659999996,11,3,-1
13.32506945,52.43697443,10,3,-1
13.44751009,52.47260493999999,11,3,-1
13.40251027,52.58559586,10,3,-1
13.49650479,52.53398574,11,3,-1
13.4653622,52.52343443,10,3,-1
13.427644350000001,52.496194029999984,10,3,-1
13.50240504,52.461232039999985,11,3,-1
13.33017236,52.44529752,10,2,-1
13.35144046,52.53945451,10,3,-1
13.408977350000002,52.51039373999999,11,3,-1
13.529343440000002,52.52561018,10,3,-1
13.40561898,52.534537650000004,10,3,-1
13.3860046,52.55588942,10,2,-1
13.42699977,52.55221121999998,11,3,-1
13.39302184,52.515007610000005,11,3,-1
13.36425665,52.50996968999999,10,3,-1
13.33619566,52.50527957,11,3,-1
13.5069958,52.49685213,10,3,-1
13.36093695,52.41700543,10,3,-1
13.3264783,52.49091527000001,11,3,-1
13.382862780000002,52.43825293999999,10,3,-1
13.46990318,52.54130217,11,3,-1
13.3870978,52.49315304,11,3,-1
13.31524287,52.5779174,10,3,-1
13.60150933,52.533280469999994,11,3,-1
13.408041310000002,52.57289192999999,10,2,-1
13.42816503,52.50723579,9,3,-1
13.31438708,52.47278767,9,3,-1
13.35878309,52.50086854,9,3,-1
13.35491565,52.550000019999985,9,3,-1
13.328013430000002,52.479742099999996,9,3,-1
13.432033880000002,52.50572828,8,3,-1
13.29035045,52.47396967,9,3,-1
13.43587758,52.48378974,9,3,-1
13.314668800000002,52.417350549999995,10,3,-1
13.40467912,52.490888979999994,9,2,-1
13.57353036,52.54653685000001,8,3,-1
13.187879020000002,52.539323110000005,9,3,-1
13.36741544,52.58627710999999,9,3,-1
13.35390555,52.52852749,9,3,-1
13.390973580000002,52.53995030999999,9,3,-1
13.34770763,52.52477905999999,9,2,-1
13.487910370000002,52.61841027999999,9,3,-1
13.21209329,52.43395275999999,9,2,-1
13.28901639,52.51894838,9,3,-1
13.39765976,52.49517006999999,9,3,-1
13.403587710000002,52.49391414999999,9,3,-1
13.45105177,52.50854809,9,2,-1
13.29627901,52.48411178,9,3,-1
13.58442868,52.46420055000001,9,3,-1
13.446550820000002,52.502725469999994,9,3,-1
13.459357460000001,52.50102275999999,9,3,-1
13.426203570000002,52.5158061,8,2,-1
13.41482442,52.55385933,8,3,-1
13.370916490000003,52.59067948,9,3,-1
13.52110381,52.44172019,9,3,-1
13.57906133,52.45823902,8,3,-1
13.23316704,52.53953665,9,3,-1
13.384202520000002,52.55603754,9,3,-1
13.53985684,52.49372715,9,2,-1
13.41042522,52.51703582999999,9,3,-1
13.33663144,52.50511614,9,3,-1
13.44550817,52.50164496,8,2,-1
13.42717465,52.544913369999996,9,3,-1
13.30573041,52.47974851000001,9,2,-1
13.22626806,52.613409659999995,9,3,-1
13.39948752,52.49824791,8,3,-1
13.34993167,52.47024444,8,3,-1
13.541106620000003,52.43011745,9,3,-1
13.326594430000002,52.40631284,8,3,-1
13.38778537,52.55544482,9,3,-1
13.6339654,52.53860594999999,9,3,-1
13.14778386,52.41828377,8,2,-1
13.432237480000001,52.464540449999994,9,3,-1
13.38976021,52.574296669999995,9,2,-1
13.396038390000001,52.53834938999999,9,3,-1
13.36466838,52.42705830999999,9,3,-1
13.32468763,52.49506811999999,9,3,-1
13.44274735,52.4804082,8,3,-1
13.57519493,52.424428539999994,9,3,-1
13.312324720000001,52.41971477,10,3,-1
13.457522590000002,52.512861609999995,9,3,2
13.35320676,52.44930923999999,9,3,-1
13.52260721,52.50683915,9,3,-1
13.31564025,52.46974366999999,9,3,-1
13.354482670000001,52.61807206999999,9,3,-1
13.68575658,52.442948799999996,9,3,-1
13.33273013,52.47547308000001,9,3,-1
13.444769320000002,52.485097339999996,9,3,-1
13.28683884,52.512971619999995,9,3,-1
13.326525960000001,52.45971081999999,9,3,-1
13.36105558,52.55536577,9,2,-1
13.37318181,52.5470586,9,3,-1
13.373793380000002,52.54744071999999,8,3,-1
13.5616338,52.50105236,9,2,-1
13.30958422,52.5065914,9,3,-1
13.263847970000002,52.54074202999999,9,3,-1
13.360264260000001,52.48200883,9,3,-1
13.4210161,52.56537076,9,3,-1
13.438442370000002,52.56665131999999,8,2,-1
13.33169048,52.50535259,9,3,-1
13.43753732,52.50337759,9,3,-1
13.426394610000001,52.60313147,8,3,-1
13.579945490000002,52.52545017,8,3,-1
13.61269165,52.45419925,9,3,-1
13.40059764,52.554415909999996,8,2,-1
13.33154029,52.46377512,9,3,-1
13.536354660000002,52.460215199999986,9,3,-1
13.329450300000001,52.48165438,10,3,-1
13.38279195,52.47200761,9,2,-1
13.38670722,52.491304149999976,9,3,-1
13.30937738,52.507325800000004,8,3,-1
13.41719446,52.51246753,9,3,-1
13.34496739,52.486305380000005,8,3,-1
13.33143775,52.50376622,9,3,-1
13.43388545,52.61209950999999,8,3,-1
13.32798729,52.53289094,9,3,-1
13.388364920000003,52.501983519999996,9,3,-1
13.26835665,52.447170439999994,9,3,-1
13.25969859,52.51619168999999,9,3,-1
13.14171765,52.546932109999986,9,3,-1
13.27714495,52.43244635,9,3,-1
13.42873874,52.49324926999999,9,3,-1
13.280077740000001,52.45941357,9,3,-1
13.55934701,52.42333598999999,8,3,-1
13.34332475,52.52623249,9,3,5
13.2673447,52.53115448,9,3,-1
13.49221577,52.54395795999999,9,3,-1
13.33057436,52.50357487,8,2,-1
13.51898049,52.45413549,9,3,-1
13.441176500000001,52.54346856999999,9,3,-1
13.44164322,52.54327566999999,9,3,-1
13.28061261,52.51684451999999,8,3,-1
13.264565580000001,52.52077235,9,3,-1
13.41615268,52.45957439,9,3,-1
13.2254688,52.61351744,8,2,-1
13.28170806,52.47647253,8,3,-1
13.41587139,52.521552449999994,9,3,-1
13.40078355,52.530289429999996,9,3,-1
13.38805794,52.49296994,8,3,-1
13.262606,52.43927852000001,9,3,-1
13.333933040000002,52.47150178999999,9,3,-1
13.41712972,52.51610358,9,2,-1
13.442320160000001,52.54658939,9,3,-1
13.39144575,52.52533976,9,3,-1
13.4114556,52.52395584999999,9,3,-1
13.44509383,52.58136901,8,3,-1
13.25781178,52.436587949999996,9,3,-1
13.34192413,52.53422712,9,3,-1
13.3131523,52.49991813,9,3,-1
13.48181985,52.52687663,9,3,-1
13.39292362,52.527463059999995,9,3,-1
13.5244972,52.47866138,9,3,-1
13.52755094,52.537227910000006,9,2,-1
13.5141606,52.535358099999996,9,3,-1
13.367200570000001,52.49344212999999,8,2,-1
13.510618440000002,52.44463502999999,9,3,-1
13.36944526,52.48815721999999,9,3,-1
13.39064133,52.50598563999999,9,3,-1
13.423610520000002,52.55618163,9,3,-1
13.33550727,52.53308969,9,3,-1
13.51205052,52.47079927,8,3,-1
13.28662581,52.518881029999996,9,3,-1
13.342869860000002,52.445381099999985,9,3,-1
13.423387260000002,52.53705367000001,9,3,-1
13.34690033,52.5505392,9,3,-1
13.43396607,52.48984627,8,2,-1
13.61950597,52.53312523999998,9,3,-1
13.36616408,52.430285729999994,9,3,-1
13.33278185,52.47974236999999,9,3,-1
13.3237807,52.494723240000006,9,3,-1
13.43129909,52.50497957000001,9,3,-1
13.513830830000002,52.46330606,9,3,-1
13.36435733,52.562645999999994,8,3,-1
13.29095513,52.58100842,9,3,-1
13.39668694,52.51114382,8,2,-1
13.45667318,52.509793480000006,9,3,-1
13.50191585,52.46079086,9,2,-1
13.41769667,52.49926921,9,3,-1
13.57249541,52.46123424999998,8,3,-1
13.35952461,52.39905806,9,3,-1
13.297137270000002,52.51226034999999,9,3,-1
13.387547,52.52458341999999,8,3,-1
13.25887139,52.54810598,9,3,-1
13.56640471,52.53428807,9,3,-1
13.332648970000001,52.46911454,9,2,-1
13.11041554,52.418892079999985,9,3,-1
13.57679818,52.46401266,9,3,-1
13.20277294,52.54087075999999,9,2,-1
13.26504603,52.536657999999996,9,3,-1
13.379211180000002,52.506994519999985,9,3,-1
13.37820812,52.46628256000001,8,3,-1
13.43580274,52.55109566,9,3,-1
13.38910896,52.534611279999986,9,3,-1
13.37679083,52.50963555,10,3,-1
13.47676097,52.500918,9,3,-1
13.40614333,52.53509702000001,9,3,-1
13.38516491,52.50219246999999,9,3,-1
13.34764295,52.59483732,9,2,-1
13.38418632,52.510016299999975,8,3,-1
13.39290386,52.51918016999999,9,3,-1
13.440094030000001,52.48957565,9,3,-1
13.3354334,52.45151257999999,9,3,-1
13.33872966,52.444393039999994,9,3,-1
13.43393973,52.60849,9,3,-1
13.359449650000002,52.52329469,8,3,-1
13.30631479,52.517587479999996,9,3,-1
13.495396430000001,52.54703555999998,9,3,-1
13.5581152,52.52963589000001,9,3,-1
13.21828964,52.55745685999999,9,3,-1
13.39906486,52.506869359999996,9,3,-1
13.34294142,52.52531604,9,3,5
13.38576518,52.46708636999999,9,3,-1
13.40807343,52.54722273,8,3,-1
13.45723475,52.56106718000001,9,3,-1
13.37552111,52.543299309999995,9,3,-1
13.37289381,52.436813429999994,8,3,-1
13.250657350000001,52.43513264999999,8,2,-1
13.300480530000002,52.57941944000001,8,3,-1
13.34973093,52.45025014000001,9,3,-1
13.4505741,52.486384910000005,9,3,-1
13.37643168,52.54310098999999,9,3,-1
13.233122430000002,52.52761887,9,3,-1
13.43116763,52.49922531000001,9,3,-1
13.34123075,52.505562039999994,9,2,-1
13.43262618,52.60526102,9,3,-1
13.30913761,52.50648547000001,9,3,-1
13.359030660000002,52.49436577000001,9,2,-1
13.32598949,52.45919166,9,3,-1
13.2567178,52.42936485999999,8,3,-1
13.395549990000001,52.497736589999995,9,3,-1
13.34990143,52.50083891,8,3,-1
13.283274250000002,52.58295156999999,9,3,-1
13.440721130000002,52.52441432999999,9,3,-1
13.32222467,52.506417,8,3,-1
13.30309548,52.51353067,8,3,-1
13.30457421,52.43696581999999,9,3,-1
13.383791020000002,52.5727594,8,3,-1
13.5009947,52.50915332,9,3,-1
13.39276918,52.4920341,9,3,-1
13.43603403,52.42424148,8,2,-1
13.36412037,52.47587437999999,9,3,-1
13.45203057,52.51068856999999,9,3,-1
13.46614092,52.500105989999994,9,2,-1
13.34444927,52.48557597,8,3,-1
13.338808400000001,52.45395985999999,8,3,-1
13.31559464,52.4431967,8,3,-1
13.305924850000002,52.506780519999985,9,3,-1
13.35254055,52.53968599,8,3,-1
13.353335490000001,52.50093876999999,9,3,-1
13.35971228,52.43172935999999,9,3,-1
13.35580492,52.56879942999999,9,3,-1
13.31658872,52.499517239999996,9,3,-1
13.343994960000002,52.43526541999998,9,3,-1
13.42173845,52.514233510000004,8,3,-1
13.38871754,52.51769248,9,3,-1
13.34432364,52.53152861,9,3,-1
13.3288431,52.47232631999999,8,3,-1
13.44917471,52.51776462000001,8,3,-1
13.29737614,52.495617839999994,9,3,-1
13.56402307,52.55641721999999,9,3,-1
13.223213040000001,52.53710860999998,9,3,-1
13.45299738,52.48178476,8,3,-1
13.60028072,52.47560701,9,3,-1
13.42170342,52.492964869999994,9,3,-1
13.39861713,52.53255759999998,9,3,0
13.3794029,52.52943285000001,9,3,-1
13.32544792,52.60830639,8,3,-1
13.44384176,52.50008757999999,8,3,3
13.483400190000001,52.52869964999999,9,3,-1
13.47526209,52.50172907,9,3,-1
13.45094871,52.43850452000001,8,3,-1
13.34522061,52.48487235999998,9,3,-1
13.67263039,52.41855169999999,9,3,-1
13.37089721,52.49265788,8,3,-1
13.36092405,52.494260839999995,8,3,-1
13.33515032,52.48590083,8,3,-1
13.41310839,52.547678510000004,8,3,-1
13.49013221,52.61711157,9,3,-1
13.32311654,52.49095289,9,3,-1
13.46858408,52.54425256,8,2,-1
13.565129960000002,52.445509759999986,8,3,-1
13.1893328,52.54294191000001,9,3,-1
13.4664988,52.50211117,8,3,-1
13.42918093,52.50912371,9,2,-1
13.27843801,52.47363407999999,9,3,-1
13.306192800000002,52.52461526999999,8,3,-1
13.43261582,52.50239609,8,3,-1
13.45620886,52.484024690000005,9,3,-1
13.3980069,52.527251719999995,9,3,-1
13.28358151,52.50639994,8,3,-1
13.414234110000002,52.48824262999999,9,3,-1
13.37427171,52.527956059999994,9,3,-1
13.51184327,52.46431768999999,9,3,-1
13.34342912,52.52622982999999,9,3,5
13.3461524,52.43398985999999,9,2,-1
13.34476392,52.46149585,8,3,-1
13.46612757,52.500073959999995,8,3,-1
13.32925196,52.46561891000001,8,3,-1
13.4715528,52.49384635,9,3,-1
13.459908940000002,52.54912877999999,9,3,-1
13.37703173,52.55629778,9,3,-1
13.351460480000002,52.41590819999999,9,3,-1
13.52550602,52.48174353000001,8,3,-1
13.35913896,52.522372559999994,9,3,-1
13.44384702,52.45224614000001,9,3,-1
13.4341018,52.504836379999986,8,2,-1
13.467516070000002,52.50611726999999,9,3,-1
13.26137484,52.44324841,9,3,-1
13.418631339999997,52.50146255000001,9,3,-1
13.32598672,52.46710246999999,9,3,-1
13.26133607,52.43673497,8,3,-1
13.401159350000002,52.56921522999999,9,3,-1
13.45149188,52.48390705999999,10,3,-1
13.50415202,52.45488695000001,9,2,-1
13.406401300000002,52.38589214,9,3,-1
13.23025699,52.43013233999999,9,3,-1
13.44392552,52.50007590999999,9,3,3
13.42162027,52.48723836,10,3,-1
13.397135840000002,52.49546235999998,9,3,-1
13.412723690000002,52.52900173999999,9,3,-1
13.34851902,52.49038439,9,3,-1
13.61740103,52.48405837,9,3,-1
13.33412504,52.52441884000001,9,3,-1
13.42924969,52.49308368999999,8,3,-1
13.44783091,52.48561819,8,3,-1
13.36432302,52.54493976999999,9,3,-1
13.1865599,52.55122331999999,9,3,-1
13.34915977,52.52458911000001,8,3,-1
13.40746605,52.52388857999999,9,3,-1
13.51968411,52.493946769999994,9,3,-1
13.40711636,52.51310962,9,3,-1
13.400017490000002,52.42336276,9,3,-1
13.38288028,52.55158725999999,9,2,-1
13.45906665,52.548952029999995,9,3,-1
13.44035429,52.46748861999999,8,3,-1
13.318628080000002,52.51384333999999,9,3,-1
13.38835786,52.50658652999999,9,2,-1
13.330171,52.4691696,9,3,-1
13.49928577,52.63063691999999,8,2,-1
13.38235968,52.537744329999995,9,3,-1
13.52117385,52.499865259999986,8,3,-1
13.20860381,52.547496040000006,8,3,-1
13.14941096,52.554244829999995,9,3,-1
13.40447481,52.50786683,8,3,-1
13.44435723,52.50055739,9,3,-1
13.378529300000002,52.52915075,9,3,-1
13.59272702,52.42889566999999,9,3,-1
13.43380561,52.523317999999996,8,2,-1
13.39233519,52.52733878,8,3,-1
13.55429308,52.53765596999999,9,3,-1
13.455549430000001,52.48784756999999,9,3,-1
13.30152016,52.5121146,9,3,-1
13.39096588,52.56330085,9,3,-1
13.26047195,52.4998569,8,3,-1
13.44286379,52.50059291,9,2,3
13.46071324,52.545887,9,3,-1
13.60842276,52.538973,9,3,-1
13.396069250000002,52.498379539999995,9,3,-1
13.42841742,52.49335339999998,9,3,-1
13.45661575,52.54770020000001,8,3,-1
13.39590535,52.53242141,9,3,0
13.42634795,52.49932326,9,3,-1
13.403923660000002,52.51537291000001,8,3,-1
13.46995871,52.51240867999999,8,3,-1
13.42828464,52.49350552999999,8,3,-1
13.30633268,52.51001309,9,3,-1
13.28634046,52.59119806999999,8,3,-1
13.57139456,52.43210299999999,10,3,-1
13.32236525,52.48654109999999,9,3,-1
13.29520518,52.46560081,9,3,-1
13.28169787,52.509420129999995,9,3,-1
13.42817829,52.54001286,8,3,-1
13.54656777,52.42637727999999,9,3,-1
13.18920194,52.45568990999999,8,2,-1
13.442796510000003,52.465077419999986,8,3,-1
13.38582718,52.48503473,9,2,-1
13.38247596,52.467101189999994,9,3,-1
13.439791970000002,52.487058209999994,8,3,-1
13.348614580000001,52.45380802999999,9,3,-1
13.40114241,52.51132464,9,3,-1
13.35863576,52.54006807999999,9,3,-1
13.407429840000002,52.56319221999999,9,3,-1
13.31669819,52.56541068000001,8,3,-1
13.41743077,52.510753480000005,9,3,-1
13.46222583,52.51182864,9,3,-1
13.288517650000001,52.51307615,9,3,-1
13.3927737,52.56410348,8,3,-1
13.36020818,52.53726411000001,8,3,-1
13.37350147,52.52066335,8,2,-1
13.30690379,52.50664069,9,3,-1
13.3865007,52.53299415999999,8,3,-1
13.436461730000001,52.47283643999999,9,2,-1
13.327262110000001,52.501687829999995,8,3,-1
13.39587447,52.53822800999999,8,3,-1
13.57359682,52.40797057999999,8,3,-1
13.33009854,52.52566646,9,3,-1
13.39872563,52.532578519999994,9,3,0
13.58928927,52.52938697999999,9,3,-1
13.47814138,52.417761080000005,8,3,-1
13.34938628,52.44760386,9,3,-1
13.29205741,52.47912108999999,9,3,-1
13.43222459,52.6045062,9,3,-1
13.445461210000001,52.501608450000006,8,3,-1
13.29624147,52.49789701999999,9,2,-1
13.54668859,52.45727412,8,3,-1
13.49995669,52.532759569999996,8,2,-1
13.48838575,52.451358070000005,8,3,-1
13.33109482,52.49316084,9,3,-1
13.37863148,52.52755817,9,3,-1
13.18873272,52.54661217999999,9,3,-1
13.35423472,52.56506511999999,8,3,-1
13.47700586,52.520272139999996,9,3,-1
13.39720479,52.50023241,9,3,-1
13.482290430000003,52.42484176,9,3,-1
13.442916060000002,52.57047005,9,3,-1
13.30010109,52.58639318000001,9,3,-1
13.347076580000001,52.437023569999994,9,3,-1
13.57094157,52.38964869,8,3,-1
13.34647932,52.53042806999999,9,3,-1
13.3475077,52.553085010000004,9,3,-1
13.44657492,52.50272511,9,3,-1
13.41144072,52.58222236,8,3,-1
13.42306486,52.55116982,9,3,-1
13.50631064,52.43748328000001,9,3,-1
13.43513356,52.470830299999996,9,3,-1
13.37934287,52.490477389999995,9,3,-1
13.382625740000002,52.5518769,8,3,-1
13.43288609,52.51783677,9,3,-1
13.39071347,52.58428849,8,3,-1
13.40248388,52.52375067999999,8,2,-1
13.411500580000002,52.58213996,9,3,-1
13.65355155,52.416784919999984,9,3,-1
13.406324090000002,52.4158214,8,3,-1
13.35592602,52.45736953,9,3,-1
13.2983725,52.42200711,9,3,-1
13.40593384,52.53487343999999,9,2,-1
13.46484097,52.43331181,9,3,-1
13.31560634,52.443093,9,3,-1
13.40431076,52.5331369,9,3,-1
13.50956223,52.57334331999999,9,3,-1
13.35848914,52.50165380999999,9,3,-1
13.34660939,52.56858153999999,9,3,-1
13.35141838,52.57168553000001,9,3,-1
13.51403473,52.46231914,9,3,-1
13.42669268,52.48102864999999,9,3,-1
13.31502943,52.524560269999995,9,2,-1
13.18027282,52.50918382,9,3,-1
13.38582718,52.48503473,9,3,-1
13.40526428,52.49052142,9,3,-1
13.38904542,52.51567389,8,3,-1
13.32385312,52.456090059999994,9,2,-1
13.412095030000001,52.543142199999984,9,3,-1
13.31162276,52.52331998999999,9,3,-1
13.43931144,52.482185230000006,9,3,-1
13.370427580000001,52.53425731,9,3,-1
13.47936984,52.520407680000005,8,3,-1
13.45463718,52.474641919999996,9,3,-1
13.39828275,52.56881866,9,3,-1
13.35947746,52.5232911,9,2,-1
13.39907638,52.494558260000005,9,2,-1
13.52614594,52.42378424999999,9,3,-1
13.32318568,52.48739394,9,3,-1
13.15780108,52.54300010000001,9,3,-1
13.46416645,52.47247479,8,3,-1
13.391151700000002,52.536207229999995,9,3,-1
13.34026451,52.43615628999999,9,2,-1
13.31075136,52.49507014999999,9,3,-1
13.35070236,52.49657876,9,3,-1
13.44713225,52.427011869999994,9,3,-1
13.30958289,52.50659146999999,9,2,-1
13.37976069,52.55292006999999,9,3,-1
13.325501350000001,52.50936926999999,9,3,-1
13.25766214,52.45134948,9,2,-1
13.3453387,52.436658259999994,8,2,-1
13.47720769,52.46222378,9,3,-1
13.316841560000002,52.425803519999995,9,3,-1
13.4757824,52.53302318000001,9,2,-1
13.28805651,52.588887289999995,8,3,-1
13.41104101,52.503496059999996,9,3,1
13.36033767,52.53724679,9,3,-1
13.46084627,52.512242459999996,9,3,-1
13.18290274,52.48569168,9,3,-1
13.45910324,52.44043488999999,9,3,-1
13.34861498,52.45381062,9,3,-1
13.358431530000002,52.50096755999999,9,3,-1
13.38970239,52.49591503999999,9,3,-1
13.27987357,52.43966440999999,8,3,-1
13.427431930000001,52.53617257,8,3,-1
13.2958022,52.45102437999999,9,2,-1
13.54540069,52.525857249999994,9,3,-1
13.36039807,52.49038471999999,9,3,-1
13.39292146,52.527466700000005,9,3,-1
13.39896173,52.50822839999999,8,3,-1
13.520005960000002,52.52583450999999,9,3,-1
13.42615181,52.51590111,9,2,-1
13.58391293,52.524359010000005,8,3,-1
13.40765788,52.57391013,9,3,-1
13.41828686,52.544367769999994,9,3,-1
13.48401852,52.46323845999999,9,3,-1
13.39294318,52.52750274,9,3,-1
13.33345463,52.429939080000004,9,3,-1
13.34755446,52.515523949999995,9,2,-1
13.27780769,52.50681306999999,8,3,-1
13.43041803,52.51137076,9,3,-1
13.34670263,52.50145008,9,2,-1
13.5676082,52.445018680000004,9,3,-1
13.476689150000002,52.50095020999999,9,3,-1
13.48960553,52.51209839999999,9,3,-1
13.59189092,52.54566403999999,8,3,-1
13.44485321,52.48714374,9,3,-1
13.404893890000002,52.50473895999998,9,3,-1
13.43567086,52.491672419999986,9,2,-1
13.49026954,52.52656699999999,9,3,-1
13.33898646,52.464524389999994,9,3,-1
13.59030417,52.529547249999986,9,3,-1
13.50228673,52.63755925000001,9,1,-1
13.37821452,52.45199142,8,3,-1
13.42881873,52.57933284999999,8,2,-1
13.36496074,52.49942477999999,9,3,-1
13.44362836,52.46423118999999,9,3,-1
13.3324225,52.57677845999999,8,2,-1
13.317190520000002,52.568944769999995,9,3,-1
13.384081150000002,52.495210109999995,9,3,-1
13.59195838,52.54584546000001,9,3,-1
13.40715125,52.41575524,9,3,-1
13.28987624,52.45806481999999,9,3,-1
13.57724327,52.513154420000006,9,3,-1
13.55167911,52.42852255999998,9,3,-1
13.39555353,52.53873608,9,3,-1
13.4162543,52.51105578,9,2,-1
13.45800423,52.509455200000005,8,3,-1
13.39182959,52.51043882999999,9,3,-1
13.30997322,52.47893805999999,9,3,-1
13.21744428,52.53777769,9,3,-1
13.33246134,52.50605507,9,3,-1
13.36327309,52.43478566999999,9,3,-1
13.4543533,52.52196577,9,3,-1
13.36595255,52.52517793999999,9,3,-1
13.39031744,52.555545509999995,8,3,-1
13.49667002,52.50731828,9,3,-1
13.42477195,52.54366458,8,3,-1
13.41820321,52.51540851,9,3,-1
13.41044608,52.5037966,9,2,1
13.287829490000002,52.59011581999999,8,3,-1
13.29128565,52.49712963,9,3,-1
13.541021510000002,52.43551538999999,9,3,-1
13.32254522,52.49987064999999,8,3,-1
13.35107706,52.54978161999999,9,3,-1
13.433783960000001,52.549570559999985,9,3,-1
13.57538052,52.4474879,8,2,-1
13.43042227,52.49920317000001,8,3,-1
13.5575374,52.52739003,9,3,-1
13.4601146,52.51236541999999,8,2,-1
13.35858882,52.53650906999999,9,3,-1
13.404280960000001,52.58148695,9,3,-1
13.33108894,52.49515044999999,9,3,-1
13.40431057,52.52176433999998,10,3,-1
13.17255063,52.56067511,9,3,-1
13.35115859,52.5096367,9,3,-1
13.40588139,52.4895139,9,3,-1
13.29569138,52.519489560000004,8,3,-1
13.465906940000002,52.49695472999999,9,3,-1
13.31257802,52.50643069000001,9,3,-1
13.43910054,52.51241020999999,9,3,-1
13.50710179,52.463241249999996,9,3,-1
13.60369644,52.47893430999999,8,3,-1
13.45907673,52.50119371000001,9,3,-1
13.56421985,52.503683220000006,8,3,-1
13.42384431,52.53831691999999,9,3,-1
13.29669839,52.59466002,9,3,-1
13.38718228,52.52664909,9,2,-1
13.16714461,52.42054941,9,2,-1
13.362194020000002,52.49793114,9,3,-1
13.42530206,52.48082565,8,3,-1
13.365882090000001,52.52532973,9,3,-1
13.32499758,52.4612526,9,2,-1
13.44138706,52.531938430000004,8,3,-1
13.54638681,52.426427309999994,9,3,-1
13.69943788,52.43592505,8,3,-1
13.46435231,52.47020064000001,9,3,-1
13.31751445,52.49140108000001,9,2,-1
13.29384799,52.49752437,9,3,-1
13.43869014,52.44811871000001,8,3,-1
13.36717349,52.46715507999999,9,3,-1
13.218516600000001,52.50886922999999,9,3,-1
13.333721740000001,52.508758659999984,9,3,-1
13.39520689,52.54612964,8,2,-1
13.3708711,52.49266354000001,9,3,-1
13.40460814,52.54059655,8,2,-1
13.31198716,52.56808604999999,9,3,-1
13.35156782,52.44017763,9,3,-1
13.35747003,52.499613839999995,8,3,-1
13.40592491,52.53110959,9,3,-1
13.34222714,52.44116296,9,3,-1
13.45378002,52.46524289,8,3,-1
13.4263443,52.47754772,9,3,-1
13.37358494,52.51140706,9,3,-1
13.46952498,52.49459979999999,9,3,-1
13.38063055,52.51820782,9,3,-1
13.43584882,52.4821073,9,3,-1
